ID,duplicated,pii_absent_high_confidence,pii_absent_low_confidence,full name,ssn,ssn last 4,drivers license #,passport #,TIN,irs identity protection pin,student identification #,bank account #,credit card #,cvv/cvc,password,username,email address,phone number
8372,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8373,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8374,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8375,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8376,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8377,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8378,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8379,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8380,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8381,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8382,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8383,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8384,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8385,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8386,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8387,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8389,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8390,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8391,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8393,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8394,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8395,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8396,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8397,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8398,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8399,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8400,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8402,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8403,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8404,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8405,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8406,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8408,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8409,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8410,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8411,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8412,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8413,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8414,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8415,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8416,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8417,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8418,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8420,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8421,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8422,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8423,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8424,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8425,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8426,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8427,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8428,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8429,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8430,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8431,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8432,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8433,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8434,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8435,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8436,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8438,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8439,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8440,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8441,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8442,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8443,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8444,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8445,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8447,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8448,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8449,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8450,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8451,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8452,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8453,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8454,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8455,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8456,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8457,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8458,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8459,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8460,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8461,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8462,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8463,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8464,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8465,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8466,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8467,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8468,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8469,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8470,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8471,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8472,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8473,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8476,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8477,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8478,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8480,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8481,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8482,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8483,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8484,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8485,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8486,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8487,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8488,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8489,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8490,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8491,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8492,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8493,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8494,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8495,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8496,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8497,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8498,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8499,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8500,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8501,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8502,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8503,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8504,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8505,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8506,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8507,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8508,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8509,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8510,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8511,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8512,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8513,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8514,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8515,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8516,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8517,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8519,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8520,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
8521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8523,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8524,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8525,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8526,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8527,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8528,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8529,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8530,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8531,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8532,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8534,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8535,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8536,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8537,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8538,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8539,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8540,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8541,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8542,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8543,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8544,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8545,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8546,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8547,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8548,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8549,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8550,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8551,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8552,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8553,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8554,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8555,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8556,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8557,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8558,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8559,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8560,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8561,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8562,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8563,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8564,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8565,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8566,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8567,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8568,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8569,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8570,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8572,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8573,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8574,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8575,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8576,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8577,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8578,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8579,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8580,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8581,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8582,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8583,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8585,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8586,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8587,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8588,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8589,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8590,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8591,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8592,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8593,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8594,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8595,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8596,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8597,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8598,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8599,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8600,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8601,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8602,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8603,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8604,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8605,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8606,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8607,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8608,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8609,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8610,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8611,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8612,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8613,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8614,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8615,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8616,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8617,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8618,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8619,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8620,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8621,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8622,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8623,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8624,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8625,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8626,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8627,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8628,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8629,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8630,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8631,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8632,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8633,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8634,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8635,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8636,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8637,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8638,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8639,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8640,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8641,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8642,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8643,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8645,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8646,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8647,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8648,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8649,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8650,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8651,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8652,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8653,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8654,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8656,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8657,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8658,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8660,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8662,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8666,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8668,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8669,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8670,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8671,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8672,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8673,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8674,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8675,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8676,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8677,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8678,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8679,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8680,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8681,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8683,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8685,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8686,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8687,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8688,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8689,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8690,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8691,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8692,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8693,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8694,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8696,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8697,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8698,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8699,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8700,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8701,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8702,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8703,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8704,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8705,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8706,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8708,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8709,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8710,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8711,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8712,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8713,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8716,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8717,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8718,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8719,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8720,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8721,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8722,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8723,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8726,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
